year	tab_id	trad	simp	ipa_s	ipa_t	jyutping	sour	expl	note
2018	1909	嘽	啴	tʃʰin33	tʃʰin33	cin2		寬舒	三級字
2018	1910	嘿	嘿	hɐi53	hɐi53	hai1		喚人聲	(語)一級字
2018	1911	嘿	嘿	hi53	hi53	hi1		嘆詞；象聲詞，笑聲	※一級字
2018	1912	嘿	嘿	mɐk24	mɐk24	mak5		同默字	※一級字
2018	1913	噀	噀	ɬun55	ɬun55	slun3			※三級字
2018	1914	噁	恶	∅ak3	∅ak3	aak2		噁心	一級字
2018	1915	噁	恶	wu55	wu55	wu3		喑噁	一級字
2018	1916	噁	𫫇	∅ak3	∅ak3	aak2		二噁英	三級字
2018	1917	噂	噂	tʃun33	tʃun33	zun2			三級字
2018	1918	噃	噃	fan53	fan53	faan1		聲也	四級字
2018	1919	噃	噃	po55	po55	bo3		粵字，語氣詞，本地用喎，噃已不用，一說喎本爲噃的弱讀	四級字
2018	1920	噅	𠯠	wɐi53	wɐi53	wai1			(又)五級字
2018	1921	噅	𠯠	kʷʰɐi53	kʷʰɐi53	kwai1			※五級字
2018	1922	噆	噆	tʃʰam33	tʃʰam33	caam2		銜也	四級字
2018	1923	噇	噇	tʃoŋ21	tʃoŋ21	zung4			三級字
2018	1924	噉	噉	kam33	kam33	gaam2		粵字，表狀態，這樣/那樣，箇物（箇麼）的合音，本地用梗/耿[kiɐŋ55]	四級字
2018	1925	噉	噉	tam22	tam22	daam6		同啖字	四級字
2018	1926	噌	噌	tʃɐŋ53	tʃɐŋ53	zang1		象聲詞	※二級字
2018	1927	噌	噌	tʃʰɐŋ53	tʃʰɐŋ53	cang1		叱責；噌吰	※二級字
2018	1928	噍	噍	tʃiu22	tʃiu22	ziu6		嚼	二級字
2018	1929	噎	噎	∅ɛt3	∅ɛt3	et2			(又)二級字
2018	1930	噎	噎	jit3	jit3	jit2		噎住	※二級字
2018	1931	噏	噏	ŋɐp5	ŋɐp5	ngap3		胡說，又作𡀾字，與吟/啽對轉	(語)四級字
2018	1932	噏	噏	ŋap5	ŋap5	ngaap3		又音	(語)四級字
2018	1933	噏	噏	kʰɐp3	kʰɐp3	kap2		同吸字	※四級字
2018	1934	噒	噒	lɐn53	lɐn53	lan1		啃；緊、結實；又作㖮/㖥字	四級字
2018	1935	噓	嘘	ʃy55	ʃy55	syu3		指使狗聲，唆使、挑撥，又作嗾/𡂡字，分音作射豬	(語)二級字
2018	1936	噓	嘘	hy53	hy53	hyu1		吹噓	※二級字
2018	1937	噓	嘘	ʃy21	ʃy21	syu4		嘆詞，表制止	※二級字
2018	1938	噔	噔	tɐŋ53	tɐŋ53	dang1			二級字
2018	1939	噗	噗	pʰok3	pʰok3	puk2			二級字
2018	1940	噘	噘	ty53	ty53	dyu1		～嘴，努嘴；～突[tœk5/tok5]，疙瘩	(語)二級字
2018	1941	噘	噘	ty55	ty55	dyu3		蚊蟲叮	(語)二級字
2018	1942	噘	噘	kʰyt3	kʰyt3	kyut2			※二級字
2018	1943	噙	噙	kɐm21	kɐm21	gam4			二級字
2018	1944	噚	噚	tʃɐm21	tʃɐm21	zam4			四級字
2018	1945	噝	咝	ɬi53	ɬi53	sli1			※二級字
2018	1946	噠	哒	tat5	tat5	daat3		裂開近乎斷	(語)三級字
2018	1947	噠	哒	tat2	tat2	daat6		象聲詞	※三級字
2018	1948	噢	噢	∅au55	∅au55	aau3		嘆詞	※二級字
2018	1949	噢	噢	jy33	jy33	jyu2		噢咻	※二級字
2018	1950	噤	噤	kɐm55	kɐm55	gam3			二級字
2018	1951	噥	哝	nœŋ21	nœŋ21	noeng4			二級字
2018	1952	噦	哕	we33	we33	we2		嘔吐	(語)二級字
2018	1953	噦	哕	jyt24	jyt24	jyut5		嘔吐	※二級字
2018	1954	噦	哕	wɐi55	wɐi55	wai3		噦噦	※二級字
2018	1955	器	器	hi55	hi55	hi3			一級字
2018	1956	噩	噩	ŋak24	ŋak24	ngaak5			一級字
2018	1957	噪	噪	tʃʰau55	tʃʰau55	caau3		噪聲	一級字
2018	1958	噫	噫	ji53	ji53	ji1			二級字
2018	1959	噬	噬	ʃi55	ʃi55	si3			二級字
2018	1960	噯	嗳	∅ai53	∅ai53	aai1		同哎字	二級字
2018	1961	噯	嗳	∅ai33	∅ai33	aai2		噯氣；嘆詞	二級字
2018	1962	噰	噰	∅œŋ53	∅œŋ53	oeng1			四級字
2018	1963	噱	噱	kʰiɐk3	kʰiɐk3	kiak2		大笑；噱（㖸）頭，俗作謔頭，曉母轉溪母	※二級字
2018	1964	噲	哙	wai55	wai55	waai3			二級字
2018	1965	噴	喷	pʰɐn53	pʰɐn53	pan1		訓斥	(語)一級字
2018	1966	噴	喷	pʰɐn55	pʰɐn55	pan3		噴水，噴嚏；噴香	※一級字
2018	1967	噶	噶	ka53	ka53	gaa1		譯音用字，噶倫	二級字
2018	1968	噶	噶	kat3	kat3	gaat2		象聲詞	二級字
2018	1969	噷	噷	hm53	hm53	hm1			四級字
2018	1970	噸	吨	tɐn53	tɐn53	dan1			一級字
2018	1971	噹	当	taŋ53	taŋ53	daang1		啷噹	※一級字
2018	1972	噺	噺	ɬɐn53	ɬɐn53	slan1			五級字
2018	1973	噻	噻	ɬɐk2	ɬɐk2	slak6		醒～，精神，默[mɐk2]～，死亡，古壯字萨	(語)二級字
2018	1974	噻	噻	ɬɐk3	ɬɐk3	slak2		噻吩，噻唑	※二級字
2018	1975	噼	噼	pʰek5	pʰek5	pik3		象聲詞	※二級字
2018	1976	嚀	咛	neŋ55	neŋ55	ning3		細～～，小貌	(語)二級字
2018	1977	嚀	咛	neŋ21	neŋ21	ning4		叮嚀	※二級字
2018	1978	嚃	嚃	tʰap3	tʰap3	taap2			(又)四級字
2018	1979	嚃	嚃	tap2	tap2	daap6			※四級字
2018	1980	嚄	嚄	wiɐk2	wiɐk2	wiak6		嚄唶	※二級字
2018	1981	嚄	嚄	∅o24	∅o24	o5		嘆詞	※二級字
2018	1982	嚄	嚄	ho53	ho53	ho1		嘆詞	※二級字
2018	1983	嚅	嚅	jy21	jy21	jyu4			二級字
2018	1984	嚆	嚆	hau53	hau53	haau1			二級字
2018	1985	嚇	吓	hiɐk3	hiɐk3	hiak2		嚇一跳；恐嚇	一級字
2018	1986	嚊	嚊	py24	py24	byu5		咇[pɐt2]咇[pɐt2]～～，囉嗦、嘮叨	(語)四級字
2018	1987	嚊	嚊	pi22	pi22	bi6		喘息聲；〈語〉～～咇[pɛt2]咇[pɛt2]，囉嗦、嘮叨	四級字
2018	1988	嚌	哜	tʃɐi22	tʃɐi22	zai6		嚐	四級字
2018	1989	嚌	哜	kai53	kai53	gaai1		嚌嚌	四級字
2018	1990	嚎	嚎	hau21	hau21	haau4			一級字
2018	1991	嚏	嚏	tʰɐi55	tʰɐi55	tai3			二級字
2018	1992	嚐	尝	ʃiɐŋ21	ʃiɐŋ21	siang4		品嚐	一級字
2018	1993	嚓	嚓	tʃʰat3	tʃʰat3	caat2			二級字
2018	1994	嚕	噜	lu53	lu53	lu1		嚕囌	※二級字
2018	1995	嚗	嚗	pak3	pak3	baak2		象聲詞；怒聲	※四級字
2018	1996	嚙	啮	ŋɛt24	ŋɛt24	nget5		啃、咬，與齞對轉	(白)五級字
2018	1997	嚙	啮	nit24	nit24	nit5		嚙齒，同齧字	※五級字
2018	1998	嚙	啮	ŋat24	ŋat24	ngaat5		啃、咬，與齦對轉	※五級字
2018	1999	嚚	嚚	ŋɐn21	ŋɐn21	ngan4			三級字
2018	2000	嚜	嚜	mak5	mak5	maak3		瘦～喀[kʰak5]，很瘦，與蜢對轉	(語)四級字
2018	2001	嚜	嚜	ma53	ma53	maa1		語氣詞	※四級字
2018	2002	嚜	嚜	mɐk5	mɐk5	mak3		同嘜字	※四級字
2018	2003	嚜	嚜	mɐk24	mɐk24	mak5		同默字	※四級字
2018	2004	嚞	嚞	tʃyt3	tʃyt3	zyut2			五級字
2018	2005	嚟	嚟	lai21	lai21	laai4		粵字，來，本字來	五級字
2018	2006	嚡	嚡	hai21	hai21	haai4		使東西從嘴裏出來	四級字
2018	2007	嚤	嚤	mu53	mu53	mu1		咪咪～～，動作慢，一說本字摩或磨	四級字
2018	2008	嚥	咽	jyn55	jyn55	jyun3		吞嚥	一級字
2018	2009	嚦	呖	lek24	lek24	lik5		嚦嚦	※二級字
2018	2010	嚨	咙	lœŋ21	lœŋ21	loeng4			一級字
2018	2011	嚭	嚭	pʰi33	pʰi33	pi2			三級字
2018	2012	嚮	向	hiɐŋ55	hiɐŋ55	hiang3		嚮導	一級字
2018	2013	嚯	嚯	ho53	ho53	ho1			二級字
2018	2014	嚱	嚱	hi53	hi53	hi1			五級字
2018	2015	嚲	亸	to33	to33	do2			三級字
2018	2016	嚳	喾	kœk3	kœk3	goek2			二級字
2018	2017	嚴	严	ȵim21	ȵim21	njim4			一級字
2018	2018	嚶	嘤	∅eŋ53	∅eŋ53	ing1			二級字
2018	2019	嚷	嚷	ŋiɐŋ22	ŋiɐŋ22	ngiang6			一級字
2018	2020	嚹	嚹	la55	la55	laa3			五級字
2018	2021	嚼	嚼	tʃiɐk3	tʃiɐk3	ziak2			一級字
2018	2022	嚾	嚾	hun53	hun53	hun1		同歡字	五級字
2018	2023	嚿	嚿	kɐu22	kɐu22	gau6		塊、團，本字䊆	(量)四級字
2018	2024	囀	啭	tʃyn33	tʃyn33	zyun2			二級字
2018	2025	囁	嗫	tʃip3	tʃip3	zip2			(又)二級字
2018	2026	囁	嗫	nɛp5	nɛp5	nep3		蚊蟲咬	(語)二級字
2018	2027	囁	嗫	nip24	nip24	nip5		囁嚅	※二級字
2018	2028	囂	嚣	hiu53	hiu53	hiu1			一級字
2018	2029	囅	冁	tʃyn33	tʃyn33	zyun2			(又)三級字
2018	2030	囅	冁	tʃʰin33	tʃʰin33	cin2			※三級字
2018	2031	囈	呓	ŋɐi22	ŋɐi22	ngai6			(又)二級字
2018	2032	囈	呓	ȵi22	ȵi22	nji6			二級字
2018	2033	囉	啰	lo53	lo53	lo1		囉嗦	一級字
2018	2034	囉	啰	lo21	lo21	lo4		嘍囉	一級字
2018	2035	囊	囊	naŋ21	naŋ21	naang4		行囊	一級字
2018	2036	囌	苏	ɬu53	ɬu53	slu1		嚕囌	一級字
2018	2037	囑	嘱	tʃœk3	tʃœk3	zoek2			一級字
2018	2038	囓	啮	ŋɛt24	ŋɛt24	nget5		啃、咬，與齞對轉	(白)五級字
2018	2039	囓	啮	nit24	nit24	nit5		囓齒，同齧字	※五級字
2018	2040	囓	啮	ŋat24	ŋat24	ngaat5		啃、咬，與齦對轉	※五級字
2018	2041	囔	囔	naŋ21	naŋ21	naang4			二級字
2018	2042	囖	囖	lo53	lo53	lo1			四級字
2018	2043	囚	囚	tʃɐu21	tʃɐu21	zau4			一級字
2018	2044	四	四	ɬi55	ɬi55	sli3			一級字
2018	2045	囝	囝	tʃai33	tʃai33	zaai2		兒子	四級字
2018	2046	囝	囝	nam21	nam21	naam4		同囡字	四級字
2018	2047	回	回	wɐi21	wɐi21	wai4			一級字
2018	2048	囟	囟	ɬɐn55	ɬɐn55	slan3			※二級字
2018	2049	因	因	∅ɐn53	∅ɐn53	an1			一級字
2018	2050	囡	囡	nam21	nam21	naam4			二級字
2018	2051	囤	囤	tɐn21	tɐn21	dan4			※一級字
2018	2052	囥	囥	kʰaŋ55	kʰaŋ55	kaang3		藏也	四級字
2018	2053	囧	囧	kʷeŋ24	kʷeŋ24	gwing5			四級字
2018	2054	囪	囱	tʰœŋ53	tʰœŋ53	toeng1		煙囪，又作煙通	(語)一級字
2018	2055	囪	囱	tʃʰœŋ53	tʃʰœŋ53	coeng1		煙囪	※一級字
2018	2056	囫	囫	kʷʰɐt3	kʷʰɐt3	kwat2			(又)二級字
2018	2057	囫	囫	fɐt3	fɐt3	fat2			二級字
2018	2058	囮	囮	jɐu21	jɐu21	jau4			(又)四級字
2018	2059	囮	囮	ŋo21	ŋo21	ngo4			※四級字
2018	2060	困	困	wɐn55	wɐn55	wan3		囚禁，與屈對轉	(白)一級字
2018	2061	困	困	kʷʰɐn55	kʷʰɐn55	kwan3			※一級字
2018	2062	囱	囱	tʰœŋ53	tʰœŋ53	toeng1			(語)五級字
2018	2063	囱	囱	tʃʰœŋ53	tʃʰœŋ53	coeng1		同囪字	※五級字
2018	2064	囷	囷	kʷʰɐn53	kʷʰɐn53	kwan1			三級字
2018	2065	囹	囹	leŋ21	leŋ21	ling4			二級字
2018	2066	固	固	ku55	ku55	gu3			一級字
2018	2067	囿	囿	jɐu22	jɐu22	jau6			二級字
2018	2068	圂	圂	wɐn22	wɐn22	wan6			四級字
2018	2069	圃	圃	pʰu33	pʰu33	pu2			一級字
2018	2070	圄	圄	jy24	jy24	jyu5			二級字
2018	2071	圇	囵	lɐn21	lɐn21	lan4			※二級字
2018	2072	圈	圈	hyn53	hyn53	hyun1		圓圈；〈又〉豬圈	一級字
2018	2073	圈	圈	kyn22	kyn22	gyun6		豬圈	一級字
2018	2074	圉	圉	jy24	jy24	jyu5			二級字
2018	2075	圊	圊	tʃʰeŋ53	tʃʰeŋ53	cing1			二級字
2018	2076	國	国	kok3	kok3	guk2			一級字
2018	2077	圌	圌	ʃui21	ʃui21	sui4		圌山	三級字
2018	2078	圌	圌	tʃyn21	tʃyn21	zyun4		同篅字	三級字
2018	2079	圍	围	wɐi21	wɐi21	wai4			一級字
2018	2080	圐	圐	kʰu53	kʰu53	ku1			三級字
2018	2081	園	园	jyn21	jyn21	jyun4			一級字
2018	2082	圓	圆	jyn21	jyn21	jyun4			一級字
2018	2083	圖	图	tu21	tu21	du4			一級字
2018	2084	團	团	tun21	tun21	dun4		團結	一級字
2018	2085	圙	圙	liɐk24	liɐk24	liak5			三級字
2018	2086	圜	圜	jyn21	jyn21	jyun4		同圓字	二級字
2018	2087	圜	圜	wan21	wan21	waan4		圍繞	二級字
2018	2088	圝	𪢮	lon21	lon21	lon4		圓形，～檯	(語)四級字
2018	2089	圝	𪢮	lun21	lun21	lun4		團圝，俗字圞	四級字
2018	2090	圞	𪢮	lon21	lon21	lon4		圓形，～檯	(語)五級字
2018	2091	圞	𪢮	lun21	lun21	lun4		團圞，同圝字	五級字
2018	2092	土	土	tʰu33	tʰu33	tu2			一級字
2018	2093	圢	圢	tʰeŋ33	tʰeŋ33	ting2			三級字
2018	2094	圣	圣	ʃeŋ55	ʃeŋ55	sing3		同聖字	五級字
2018	2095	在	在	tʃai22	tʃai22	zaai6			一級字
2018	2096	圩	圩	hy53	hy53	hyu1		同墟字	二級字
2018	2097	圩	圩	wɐi21	wɐi21	wai4		圩堤	二級字
2018	2098	圪	圪	kɐt2	kɐt2	gat6		圪墶	(又)二級字
2018	2099	圪	圪	ŋɐt2	ŋɐt2	ngat6		牆高貌	※二級字
2018	2100	圫	圫	∅au55	∅au55	aau3			三級字
2018	2101	圬	圬	wu53	wu53	wu1			二級字
2018	2102	圭	圭	kʷɐi53	kʷɐi53	gwai1			二級字
2018	2103	圮	圮	pʰi33	pʰi33	pi2			二級字
2018	2104	圯	圯	ji21	ji21	ji4			二級字
2018	2105	地	地	ti22	ti22	di6			一級字
2018	2106	圲	圲	tʃʰin53	tʃʰin53	cin1			三級字
2018	2107	圳	圳	tʃɐn55	tʃɐn55	zan3		深圳；溝渠，本字甽	二級字
2018	2108	圻	圻	ŋɐn21	ŋɐn21	ngan4		同垠字	二級字
2018	2109	圻	圻	ki21	ki21	gi4		地的邊界	二級字
2018	2110	圾	圾	ɬap3	ɬap3	slaap2		垃圾，本字擸𢶍	一級字
2018	2111	址	址	tʃi33	tʃi33	zi2			一級字
2018	2112	坁	坁	tʃi33	tʃi33	zi2			五級字
2018	2113	坂	坂	pan33	pan33	baan2			二級字
2018	2114	坅	坅	kʰɐm21	kʰɐm21	kam4		坑，挖樹～	(語)四級字
2018	2115	坅	坅	kʰɐm33	kʰɐm33	kam2		坑	四級字
2018	2116	均	均	kʷʰɐn53	kʷʰɐn53	kwan1		平均	※一級字
2018	2117	坉	坉	tɐn21	tɐn21	dan4		以草裹土築城及填水；田隴	三級字
2018	2118	坉	坉	tɐn22	tɐn22	dan6		同沌字；塞	三級字
2018	2119	坊	坊	foŋ53	foŋ53	fung1		街坊，酒坊；地名，三坊街	一級字
2018	2120	坊	坊	foŋ21	foŋ21	fung4		堤坊	一級字
2018	2121	坋	坋	fɐn24	fɐn24	fan5			三級字
2018	2122	坌	坌	pɐn22	pɐn22	ban6		灰塵；聚集	※二級字
2018	2123	坍	坍	tʰam53	tʰam53	taam1			(又)二級字
2018	2124	坍	坍	tɐm21	tɐm21	dam4		壓；塌下	(語)二級字
2018	2125	坍	坍	tʰan53	tʰan53	taan1		坍塌	※二級字
2018	2126	坎	坎	ham33	ham33	haam2		舂～，石臼，又作臽字	(語)一級字
2018	2127	坎	坎	kʰam33	kʰam33	kaam2		坎坷，心坎	※一級字
2018	2128	坏	坏	pʰui53	pʰui53	pui1		同坯字	※一級字
2018	2129	坏	坏	wai22	wai22	waai6		同壞字	※一級字
2018	2130	坐	坐	tʃu24	tʃu24	zu5		坐車，坐標，坐臥	一級字
2018	2131	坑	坑	kʰɐŋ53	kʰɐŋ53	kang1			一級字
2018	2132	坒	坒	pi22	pi22	bi6			(又)三級字
2018	2133	坒	坒	pɐi22	pɐi22	bai6			※三級字
2018	2134	坡	坡	pʰo53	pʰo53	po1			一級字
2018	2135	坣	坣	taŋ21	taŋ21	daang4			四級字
2018	2136	坤	坤	kʷʰɐn53	kʷʰɐn53	kwan1			一級字
2018	2137	坥	坥	tʃʰy53	tʃʰy53	cyu1			三級字
2018	2138	坦	坦	tʰan33	tʰan33	taan2			一級字
2018	2139	坨	坨	to21	to21	do4			二級字
2018	2140	坩	坩	ham53	ham53	haam1			二級字
2018	2141	坪	坪	peŋ21	peŋ21	bing4			一級字
2018	2142	坫	坫	tim55	tim55	dim3			二級字
2018	2143	坬	坬	kʷa55	kʷa55	gwaa3			三級字
2018	2144	坭	坭	nɐi21	nɐi21	nai4			二級字
2018	2145	坯	坯	pʰui53	pʰui53	pui1		土坯	※一級字
2018	2146	坰	坰	kʷeŋ53	kʷeŋ53	gwing1			三級字
2018	2147	坳	坳	∅au55	∅au55	aau3		山坳	※二級字
2018	2148	坴	坴	lœk24	lœk24	loek5			五級字
2018	2149	坷	坷	kʰo33	kʰo33	ko2		坎坷	一級字
2018	2150	坺	坺	pat2	pat2	baat6		臿土；地名	※四級字
2018	2151	坻	坻	tɐi33	tɐi33	dai2		寶坻縣	二級字
2018	2152	坻	坻	tʃi21	tʃi21	zi4		水中高地	二級字
2018	2153	坼	坼	tʃʰiɐk3	tʃʰiɐk3	ciak2		裂開	二級字
2018	2154	坽	坽	leŋ55	leŋ55	ling3		坡道；傾斜、陡	(語)三級字
2018	2155	坽	坽	leŋ21	leŋ21	ling4		峻岸	※三級字
2018	2156	垂	垂	ʃui21	ʃui21	sui4		垂直，下垂	一級字
2018	2157	垃	垃	lap24	lap24	laap5		垃圾，本字擸𢶍	一級字
2018	2158	垈	垈	tai22	tai22	daai6			三級字
2018	2159	型	型	heŋ21	heŋ21	hing4			一級字
2018	2160	垌	垌	tœŋ22	tœŋ22	doeng6		田垌；地名用字，平垌村、團垌村、那坪垌；量詞，片，用於農田，～田，成片的田	二級字
2018	2161	垌	垌	tœŋ21	tœŋ21	doeng4		湖北地名，坰冢	二級字
2018	2162	垍	垍	ki22	ki22	gi6			三級字
2018	2163	垎	垎	hiɐk2	hiɐk2	hiak6			三級字
2018	2164	垏	垏	lɐt24	lɐt24	lat5			三級字
2018	2165	垓	垓	kai53	kai53	gaai1			二級字
2018	2166	垔	垔	∅ɐn53	∅ɐn53	an1			五級字
2018	2167	垕	垕	hɐu24	hɐu24	hau5		同厚字；姓	三級字
2018	2168	垙	垙	koŋ53	koŋ53	gung1			三級字
2018	2169	垚	垚	jiu21	jiu21	jiu4			三級字
2018	2170	垛	垛	to22	to22	do6		柴垛	一級字
2018	2171	垞	垞	tʃa21	tʃa21	zaa4			三級字
2018	2172	垟	垟	jiɐŋ21	jiɐŋ21	jiang4			三級字
2018	2173	垠	垠	ŋɐn21	ŋɐn21	ngan4			二級字
2018	2174	垡	垡	fat2	fat2	faat6			二級字
2018	2175	垢	垢	kɐu55	kɐu55	gau3			一級字
2018	2176	垣	垣	wun21	wun21	wun4			二級字
2018	2177	垤	垤	tit2	tit2	dit6			二級字
2018	2178	垧	垧	hiɐŋ33	hiɐŋ33	hiang2			二級字
2018	2179	垮	垮	kʷʰa53	kʷʰa53	kwaa1			一級字
2018	2180	垵	垵	∅am33	∅am33	aam2		同埯字；地名，新垵	※二級字
2018	2181	垸	垸	jyn22	jyn22	jyun6			二級字
2018	2182	垺	垺	pɐu21	pɐu21	bau4		盛大	三級字
2018	2183	垺	垺	pʰui53	pʰui53	pui1		製陶模型；大	三級字
2018	2184	垺	垺	fu53	fu53	fu1		同郛字	三級字
2018	2185	垻	坝	pa55	pa55	baa3		平川	一級字
2018	2186	垽	垽	ŋɐn22	ŋɐn22	ngan6			四級字
2018	2187	垾	垾	han22	han22	haan6			三級字
2018	2188	垿	垿	tʃy22	tʃy22	zyu6			三級字
2018	2189	埂	埂	kɐŋ33	kɐŋ33	gang2		田埂	一級字
2018	2190	埃	埃	∅ai53	∅ai53	aai1		塵埃；埃及	※一級字
2018	2191	埆	埆	kʰak3	kʰak3	kaak2			三級字
2018	2192	埇	埇	jœŋ24	jœŋ24	joeng5			三級字
2018	2193	埋	埋	mai21	mai21	maai4		埋伏，埋口（傷口癒合）	一級字
2018	2194	埌	埌	laŋ24	laŋ24	laang5		地名，埌東、埌西，與㙟/塱同源	三級字
2018	2195	埌	埌	laŋ22	laŋ22	laang6		墳墓	三級字
2018	2196	城	城	ʃeŋ21	ʃeŋ21	sing4			※一級字
2018	2197	埏	埏	ʃin53	ʃin53	sin1		揉和	三級字
2018	2198	埏	埏	jyn21	jyn21	jyun4		邊際	三級字
2018	2199	埒	埒	lyt24	lyt24	lyut5			二級字
2018	2200	埔	埔	pu33	pu33	bu2		黄埔	二級字
2018	2201	埕	埕	tʃeŋ21	tʃeŋ21	zing4		罈子	二級字
2018	2202	埗	埗	pu22	pu22	bu6			三級字
2018	2203	埝	埝	nim22	nim22	nim6			二級字
2018	2204	埞	埞	tɐi21	tɐi21	dai4		同堤字	四級字
2018	2205	埞	埞	teŋ22	teŋ22	ding6		同定字	四級字
2018	2206	域	域	wek24	wek24	wik5			※一級字
2018	2207	埠	埠	fɐu22	fɐu22	fau6		商埠，開埠，讀同阜；〈又〉埠頭，船埠	一級字
2018	2208	埠	埠	pu22	pu22	bu6		埠頭，船埠；地名，石埠	一級字
2018	2209	埡	垭	∅a55	∅a55	aa3			二級字
2018	2210	埤	埤	pi21	pi21	bi4		增加	二級字
2018	2211	埤	埤	pi22	pi22	bi6		低窪潮溼地；埤堄	二級字
2018	2212	埨	𫭢	lɐn21	lɐn21	lan4			※三級字
2018	2213	埪	埪	hœŋ53	hœŋ53	hoeng1			三級字
2018	2214	埫	埫	tʃʰœŋ33	tʃʰœŋ33	coeng2			三級字
2018	2215	埭	埭	tai22	tai22	daai6			(又)二級字
2018	2216	埭	埭	tɐi22	tɐi22	dai6			※二級字
2018	2217	埮	埮	tam21	tam21	daam4		同壜字	五級字
2018	2218	埮	埮	tam22	tam22	daam6		地平而長	五級字
2018	2219	埯	埯	∅am33	∅am33	aam2		小坑；量詞	※二級字
2018	2220	埰	埰	tʃʰai55	tʃʰai55	caai3		埰地	五級字
2018	2221	埲	埲	pœŋ22	pœŋ22	boeng6		塵起貌；〈量〉簇、串，一說與朋相關	四級字
2018	2222	埳	埳	ham33	ham33	haam2			五級字
2018	2223	埴	埴	tʃek2	tʃek2	zik6			二級字
2018	2224	埵	埵	tu33	tu33	du2			二級字
2018	2225	執	执	ȵɐp5	ȵɐp5	njap3		撮、抓	(白)一級字
2018	2226	執	执	tʃɐp3	tʃɐp3	zap2		執行，執法	※一級字
2018	2227	埸	埸	jek24	jek24	jik5			二級字
2018	2228	培	培	pui21	pui21	bui4			一級字
2018	2229	基	基	ki53	ki53	gi1			一級字
2018	2230	埻	埻	tʃɐn33	tʃɐn33	zan2		箭靶	※四級字
2018	2231	埻	埻	tui53	tui53	dui1		欑塗所覆	※四級字
2018	2232	埼	埼	ki21	ki21	gi4			三級字
2018	2233	埽	埽	ɬau55	ɬau55	slaau3			二級字
2018	2234	埿	埿	pam22	pam22	baam6		淤泥，爛～田，爛泥田，又作湴字	四級字
2018	2235	堀	堀	wɐt3	wɐt3	wat2			※四級字
2018	2236	堂	堂	taŋ21	taŋ21	daang4			一級字
2018	2237	堃	堃	kʷʰɐn53	kʷʰɐn53	kwan1			三級字
2018	2238	堄	堄	ŋɐi22	ŋɐi22	ngai6		埤堄	四級字
2018	2239	堅	坚	kyn53	kyn53	gyun1			一級字
2018	2240	堆	堆	tui53	tui53	dui1			一級字
2018	2241	堇	堇	kɐn33	kɐn33	gan2			二級字
2018	2242	堉	堉	ȵœk24	ȵœk24	njoek5			二級字
2018	2243	堊	垩	∅ak3	∅ak3	aak2			二級字
2018	2244	堋	堋	pɐŋ55	pɐŋ55	bang3		喪葬下土	二級字
2018	2245	堋	堋	pɐŋ21	pɐŋ21	bang4		分水堤壩	二級字
2018	2246	堌	堌	ku55	ku55	gu3			三級字
2018	2247	堍	堍	tʰu55	tʰu55	tu3			二級字
2018	2248	堎	堎	leŋ21	leŋ21	ling4			三級字
2018	2249	堐	堐	ŋai21	ŋai21	ngaai4			三級字
2018	2250	堖	垴	nau24	nau24	naau5			三級字
2018	2251	堙	堙	∅ɐn53	∅ɐn53	an1			二級字
2018	2252	堝	埚	ku53	ku53	gu1			二級字
2018	2253	堞	堞	tip2	tip2	dip6			二級字
2018	2254	堠	堠	hɐu22	hɐu22	hau6			三級字
2018	2255	堡	堡	pau33	pau33	baau2			一級字
2018	2256	堤	堤	tɐi21	tɐi21	dai4		河堤，堤壩	一級字
2018	2257	堧	堧	ȵyn21	ȵyn21	njyun4			三級字
2018	2258	堨	堨	nit24	nit24	nit5			(又)三級字
2018	2259	堨	堨	∅at3	∅at3	aat2		阻塞；堤堰	※三級字
2018	2260	堨	堨	∅ai33	∅ai33	aai2		塵埃	※三級字
2018	2261	堨	堨	nip24	nip24	nip5		璧間隙	※三級字
2018	2262	堪	堪	kʰam53	kʰam53	kaam1			一級字
2018	2263	堯	尧	jiu21	jiu21	jiu4			一級字
2018	2264	堰	堰	jyn55	jyn55	jyun3			一級字
2018	2265	報	报	pau55	pau55	baau3			一級字
2018	2266	堲	堲	tʃek3	tʃek3	zik2			三級字
2018	2267	場	场	tʃiɐŋ21	tʃiɐŋ21	ziang4			一級字
2018	2268	堵	堵	tu33	tu33	du2			一級字
2018	2269	堶	堶	to21	to21	do4			四級字
2018	2270	堼	堼	hiɐŋ22	hiɐŋ22	hiang6			三級字
2018	2271	堽	堽	kaŋ53	kaŋ53	gaang1		地名，長堽嶺	三級字
2018	2272	堾	堾	tʃʰɐn53	tʃʰɐn53	can1			※三級字
2018	2273	堿	堿	kan33	kan33	gaan2			(文)五級字
2018	2274	堿	堿	kɛn33	kɛn33	gen2		同碱字	(白)※五級字
2018	2275	塀	塀	peŋ21	peŋ21	bing4			五級字
2018	2276	塄	塄	lɐŋ21	lɐŋ21	lang4			二級字
2018	2277	塅	塅	tun22	tun22	dun6			三級字
2018	2278	塊	块	wai55	wai55	waai3		一塊	※一級字
2018	2279	塋	茔	weŋ21	weŋ21	wing4			二級字
2018	2280	塌	塌	tʰat3	tʰat3	taat2		語流音變	(又)一級字
2018	2281	塌	塌	tʰap3	tʰap3	taap2		倒塌，塌方，塌臺	※一級字
