year	tab_id	trad	simp	ipa_s	ipa_t	jyutping	sour	expl	note
2021	346	李果	李果	li24 kɔ35 	li24 kɔ35	li5 go2	2015年語保工程(詞彙)	李子	
2021	347	杏	杏	hɐŋ22 	hɐŋ22	hang6	2015年語保工程(詞彙)	杏	
2021	348	柑	柑	kɐm55 	kɐm55	gam1	2015年語保工程(詞彙)	橘子	
2021	349	樸碌	朴碌	puk5 luk5	pʊk5 lʊk5	buk1 luk1	2015年語保工程(詞彙)	柚子	原文作「礴」字
2021	350	柿子	柿子	ʃɐi22 ʧi35 	ʃɐi22 tʃi35	sai6 zi2	2015年語保工程(詞彙)	柿子	
2021	351	石榴	石榴	ʃɛk2 lɐu21 	ʃɛk2 lɐu21	sek6 lau4	2015年語保工程(詞彙)	石榴	
2021	352	棗	枣	ʧu35 	tʃu35	zu2	2015年語保工程(詞彙)	棗	
2021	353	板栗	板栗	pan35 lɐt2	pan35 lɐt2	baan2 lat6	2015年語保工程(詞彙)	栗子	
2021	354	核桃	核桃	hɐt2 thu21 	hɐt2 tʰu21	hat6 tu4	2015年語保工程(詞彙)	核桃	
2021	355	白果	白果	pak2 kɔ35 	pak2 kɔ35	baak6 go2	2015年語保工程(詞彙)	銀杏，白果	
2021	356	蔗	蔗	ʧɛ33 	tʃɛ33	ze3	2015年語保工程(詞彙)	甘蔗	
2021	357	木耳	木耳	muk2 Ǿi24 	mʊk2 ji24	muk6 ji5	2015年語保工程(詞彙)	木耳	
2021	358	菌	菌	khuɐn24 	kʷʰɐn24	kwan5	2015年語保工程(詞彙)	蘑菇，野生的	
2021	359	香蕈	香蕈	hœŋ55 ɬɐn33 	hœŋ55 ɬɐn33	hoeng1 slan3	2015年語保工程(詞彙)	香菇	原文作「香信」，「香」字誤作[hœŋ33]
2021	360	禾	禾	Ǿuɔ21 	wɔ21	wo4	2015年語保工程(詞彙)	稻子，指植物	
2021	361	谷	谷	kuk5	kʊk5	guk1	2015年語保工程(詞彙)	稻穀，指子實	
2021	362	禾稈草	禾秆草	Ǿuɔ21 kɔn35 ʧhu24 	wɔ21 kɔn35 tʃʰu35	wo4 gon2 cu2	2015年語保工程(詞彙)	稻草，脫粒後的	原文誤作[kɔn33]
2021	363	麥	麦	mɐk2	mɐk2	mak6	2015年語保工程(詞彙)	大麥，指植物	
2021	364	麥	麦	mɐk2	mɐk2	mak6	2015年語保工程(詞彙)	小麥，指植物	
2021	365	麥稈	麦秆	mɐk2 kɔn35 	mɐk2 kɔn35	mak6 gon2	2015年語保工程(詞彙)	麥秸，脫粒後的	
2021	366	黃細米	黄细米	Ǿuɔŋ21 ɬɐi33 mɐi24 	wɔŋ21 ɬɐi33 mɐi24	wong4 slai3 mai5	2015年語保工程(詞彙)	穀子，指植物(子實是小米)	
2021	367	高粱	高粱	ku55 lœŋ21 	ku55 lœŋ21	gu1 loeng4	2015年語保工程(詞彙)	高粱，指植物	
2021	368	玉米	玉米	Ǿy22 mɐi24 	jy22 mɐi24	jyu6 mai5	2015年語保工程(詞彙)	玉米，指成株的植物	原文誤作[Ǿi22]
2021	369	棉花	棉花	min21 fa55 	min21 fa55	min4 faa1	2015年語保工程(詞彙)	棉花，指植物	
2021	370	油菜	油菜	Ǿiɐu21 ʧhɔi33 	jɐu21 tʃʰɔi33	jau4 coi3	2015年語保工程(詞彙)	油菜，油料作物，不是蔬菜	
2021	371	芝麻	芝麻	ʧi55 ma21 	tʃi55 ma21	zi1 maa4	2015年語保工程(詞彙)	芝麻	
2021	372	向日葵	向日葵	hœŋ33 Ǿiɐt2 khuɐi21 	hœŋ33 jɐt2 kʷʰɐi21	hoeng3 jat6 kwai4	2015年語保工程(詞彙)	向日葵，指植物	
2021	373	蠶豆	蚕豆	ʧhan21 tɐu22 	tʃʰan21 tɐu22	caan4 dau6	2015年語保工程(詞彙)	蠶豆	
2021	374	蘭豆	兰豆	lan55 tɐu22 	lan21 tɐu22	laan4 dau6	2015年語保工程(詞彙)	豌豆	
2021	375	花生	花生	fa55 ʃaŋ55 	fa55 ʃaŋ55	faa1 saang1	2015年語保工程(詞彙)	花生，指果實，注意婉稱	
2021	376	黃豆	黄豆	Ǿuɔŋ21 tɐu22 	wɔŋ21 tɐu22	wong4 dau6	2015年語保工程(詞彙)	黃豆	
2021	377	綠豆	绿豆	luk2 tɐu22 	lʊk2 tɐu22	luk6 dau6	2015年語保工程(詞彙)	綠豆	
2021	378	豆角	豆角	tɐu22 kɔk3	tɐu22 kɔk3	dau6 gok3	2015年語保工程(詞彙)	豇豆	
2021	379	京白菜	京白菜	keŋ55 pak2 ʧhɔi33 	keŋ55 pak2 tʃʰɔi33	ging1 baak6 coi3	2015年語保工程(詞彙)	大白菜（東北～）	原文誤作[pak5]
2021	380	椰菜	椰菜	Ǿiɛ21 ʧhɔi33 	jɛ21 tʃʰɔi33	je4 coi3	2015年語保工程(詞彙)	包心菜，捲心菜，圓白菜，球形的	
2021	381	菠菜	菠菜	pɔ55 ʧhɔi33 	pɔ55 tʃʰɔi33	bo1 coi3	2015年語保工程(詞彙)	菠菜	
2021	382	芹菜	芹菜	khɐn21 ʧhɔi33 	kʰɐn21 tʃʰɔi33	kan4 coi3	2015年語保工程(詞彙)	芹菜	
2021	383	萵筍	莴笋	Ǿuɔ55 ɬɐn35 	wɔ55 ɬɐn35	wo1 slan2	2015年語保工程(詞彙)	萵筍（指莖部）	
2021	384	扁菜	扁菜	pɛn35 ʧhɔi33 	pɛn35 tʃʰɔi33	ben2 coi3	2015年語保工程(詞彙)	韭菜	
2021	385	芫荽	芫荽	Ǿim21 ɬɐi55 	jim21 ɬɐi55 =	jim4 slai1	2015年語保工程(詞彙)	香菜，芫荽	原文作「鹽西」
2021	386	蔥	葱	ʧhuŋ55 	tʃʰʊŋ55	cung1	2015年語保工程(詞彙)	蔥	
2021	387	蒜	蒜	ɬyn33 	ɬyn33	slyun3	2015年語保工程(詞彙)	蒜	
2021	388	姜	姜	kœŋ55 	kœŋ55	goeng1	2015年語保工程(詞彙)	姜	
2021	389	洋蔥頭	洋葱头	Ǿiœŋ21 ʧhuŋ55 thɐu21 	jœŋ21 tʃʰʊŋ55 tʰɐu21	joeng4 cung1 tau4	2015年語保工程(詞彙)	洋蔥	
2021	390	椒	椒	ʧiu55 	tʃiu55	ziu1	2015年語保工程(詞彙)	辣椒，統稱	
2021	391	矮瓜	矮瓜	Ǿɐi35 kua55 	∅ɐi35 kʷa55	ai2 gwaa1	2015年語保工程(詞彙)	茄子，統稱	
2021	392	番茄	番茄	fan55 khɛ21 	fan55 kʰɛ21	faan1 ke4	2015年語保工程(詞彙)	西紅柿	
2021	393	蘿蔔	萝卜	lɔ21 pak2	lɔ21 pak2	lo4 baak6	2015年語保工程(詞彙)	蘿蔔，統稱	
2021	394	紅蘿蔔	红萝卜	huŋ21 lɔ21 pak2	hʊŋ21 lɔ21 pak2	hung4 lo4 baak6	2015年語保工程(詞彙)	胡蘿蔔	
2021	395	黃瓜	黄瓜	Ǿuɔŋ21 kua55 	wɔŋ21 kʷa55	wong4 gwaa1	2015年語保工程(詞彙)	黃瓜	
2021	396	水瓜	水瓜	ʃui35 kua55 	ʃui35 kʷa55	sui2 gwaa1	2015年語保工程(詞彙)	絲瓜，無棱的	
2021	397	南瓜	南瓜	nam21 kua55 	nam21 kʷa55	naam4 gwaa1	2015年語保工程(詞彙)	南瓜，扁圓形或梨形，成熟時赤褐色	
2021	398	馬蹄	马蹄	ma24 thɐi21 	ma24 tʰɐi21	maa5 tai4	2015年語保工程(詞彙)	荸薺	
2021	399	番薯	番薯	fan55 ʃy21 	fan55 ʃy21	faan1 syu4	2015年語保工程(詞彙)	紅薯，統稱	
2021	400	馬鈴薯	马铃薯	ma24 leŋ21 ʃy21 	ma24 leŋ21 ʃy21	maa5 ling4 syu4	2015年語保工程(詞彙)	馬鈴薯	
2021	401	芋頭	芋头	Ǿu22 thɐu21 	wu22 tʰɐu21	wu6 tau4	2015年語保工程(詞彙)	芋頭	
2021	402	淮山	淮山	Ǿuai21 ʃan55 	wai21 ʃan55	waai4 saan1	2015年語保工程(詞彙)	山藥，圓柱形的	
2021	403	蓮藕	莲藕	lin21 ŋɐu24 	lin21 ŋɐu24	lin4 ngau5	2015年語保工程(詞彙)	藕	
2021	404	老虎	老虎	lu24 fu35 	lu24 fu35	lu5 fu2	2015年語保工程(詞彙)	老虎	
2021	405	獁騮	犸骝	ma55 lɐu55 	ma55 lɐu55	maa1 lau1	2015年語保工程(詞彙)	猴子	林亦調查點
2021	406	馬騮	马骝	ma55 lɐu55 	ma55 lɐu55	maa1 lau1	2015年語保工程(詞彙)	猴子	唐七元調查點
2021	407	蛇	蛇	ʃɛ21 	ʃɛ21	se4	2015年語保工程(詞彙)	蛇，統稱	
2021	408	家鼠	家鼠	ka55 ʃy35 	ka55 ʃy35	gaa1 syu2	2015年語保工程(詞彙)	老鼠，家裡的	
2021	409	飛鼠	飞鼠	fi55 ʃy35 	fi55 ʃy35	fi1 syu2	2015年語保工程(詞彙)	蝙蝠	
2021	410	雀崽	雀崽	ʧhœk3 ʧɐi35 	tʃʰœk3 tʃɐi35	coek3 zai2	2015年語保工程(詞彙)	鳥兒，飛鳥，統稱	林亦調查點
2021	411	雀仔	雀仔	ʧhœk3 ʧɐi35 	tʃʰœk3 tʃɐi35	coek3 zai2	2015年語保工程(詞彙)	鳥兒，飛鳥，統稱	唐七元調查點
2021	412	偷飯雀	偷饭雀	thɐu55 fan22 ʧhœk3	tʰɐu55 fan22 tʃʰœk3	tau1 faan6 coek3	2015年語保工程(詞彙)	麻雀	
2021	413	豬屎喳	猪屎喳	ʧy55 ʃi35 ʧa21 	tʃy55 ʃi35 tʃa21	zyu1 si2 zaa4	2015年語保工程(詞彙)	喜鵲	
2021	414	烏鴉	乌鸦	Ǿu55 Ǿia55 	wu55 ja55	wu1 jaa1	2015年語保工程(詞彙)	烏鴉	
2021	415	白鴿	白鸽	pak2 kɐp3	pak2 kɐp3	baak6 gap3	2015年語保工程(詞彙)	鴿子	
2021	416	翼	翼	Ǿiek2	jek2	jik6	2015年語保工程(詞彙)	翅膀，鳥的，統稱	
2021	417	腳爪	脚爪	kœk3 ʧau35 	kœk3 tʃau35	goek3 zaau2	2015年語保工程(詞彙)	爪子，鳥的，統稱	原文誤作[ʧɐu35]
2021	418	尾	尾	mi24 	mi24	mi5	2015年語保工程(詞彙)	尾巴	
2021	419	雀竇	雀窦	ʧhœk3 tɐu33 	tʃʰœk3 tɐu33	coek3 dau3	2015年語保工程(詞彙)	窩，鳥的	
2021	420	蟲	虫	ʧhuŋ21 	tʃʰʊŋ21	cung4	2015年語保工程(詞彙)	蟲子，統稱	
2021	421	蝴蝶	蝴蝶	Ǿu21 tip2	wu21 tip2	wu4 dip6	2015年語保工程(詞彙)	蝴蝶，統稱	
2021	422	塘𧋦	塘𧋦	thɔŋ21 mɛ55 	tʰɔŋ21 mɛ55	tong4 me1	2015年語保工程(詞彙)	蜻蜓，統稱	原文作「塘咩」
2021	423	蜜蜂	蜜蜂	mɐt2 fuŋ55 	mɐt2 fʊŋ55	mat6 fung1	2015年語保工程(詞彙)	蜜蜂	
2021	424	蜜糖	蜜糖	mɐt2 thɔŋ21 	mɐt2 tʰɔŋ21	mat6 tong4	2015年語保工程(詞彙)	蜂蜜	
2021	425	吱喳蟲	吱喳虫	ʧi55 ʧa55 ʧhuŋ21 	tʃi55 tʃa55 tʃʰʊŋ21	zi1 zaa1 cung4	2015年語保工程(詞彙)	知了，統稱	
2021	426	蜢蟻	蜢蚁	mɐŋ24 ŋɐi24 	maŋ24 ŋɐi24	maang5 ngai5	2015年語保工程(詞彙)	螞蟻	
2021	427	黃䘆	黄䘆	Ǿuɔŋ21 hyn35 	wɔŋ21 hyn35	wong4 hyun2	2015年語保工程(詞彙)	蚯蚓	原文作「黃蝖」，誤作[Ǿyn35]
2021	428	蠶	蚕	ʧham21 	tʃʰam21	caam4	2015年語保工程(詞彙)	蠶	林亦調查點
2021	429	蠶	蚕	ʧhan21 	tʃʰan21	caan4	2015年語保工程(詞彙)	蠶	唐七元調查點
2021	430	蠄螺	蠄螺	khɐm21 lɔ21 	kʰɐm21 lɔ21	kam4 lo4	2015年語保工程(詞彙)	蜘蛛，會結網的	
2021	431	蚊蟲	蚊虫	mɐn55 ʧhuŋ21 	mɐn55 tʃʰʊŋ21	man1 cung4	2015年語保工程(詞彙)	蚊子，統稱	
2021	432	蚊蠅	蚊蝇	mɐn55 Ǿieŋ55 	mɐn55 jeŋ55	man1 jing1	2015年語保工程(詞彙)	蒼蠅，統稱	
2021	433	狗蝨	狗虱	kɐu35 ʃɐt5	kɐu35 ʃɐt5	gau2 sat1	2015年語保工程(詞彙)	跳蚤，咬人的	
2021	434	蝨乸	虱乸	ʃɐt5 na35 	ʃɐt5 na35	sat1 naa2	2015年語保工程(詞彙)	虱子	
2021	435	魚	鱼	Ǿy21 	jy21	jyu4	2015年語保工程(詞彙)	魚	
2021	436	鯉魚	鲤鱼	li24 Ǿy21 	li24 jy21	li5 jyu4	2015年語保工程(詞彙)	鯉魚	
2021	437	大頭魚	大头鱼	tai22 tɐu21 Ǿy21 	tai22 tʰɐu21 jy21	daai6 tau4 jyu4	2015年語保工程(詞彙)	鱅魚，胖頭魚	
2021	438	鯽魚	鲫鱼	ʧɐk5 Ǿy21 	tʃɐk5 jy21	zak1 jyu4	2015年語保工程(詞彙)	鯽魚	
2021	439	水魚	水鱼	ʃui35 Ǿy21 	ʃui35 jy21	sui2 jyu4	2015年語保工程(詞彙)	甲魚	
2021	440	鱗	鳞	lɐn21 	lɐn21	lan4	2015年語保工程(詞彙)	鱗，魚的	
2021	441	蝦	虾	ha55 	ha55	haa1	2015年語保工程(詞彙)	蝦，統稱	
2021	442	蟛鉗	蟛钳	phaŋ21 khɛm21 	pʰaŋ21 kʰɛm21	paang4 kem4	2015年語保工程(詞彙)	螃蟹，統稱	原文作「螃蚶」
2021	443	蛤乸	蛤乸	kɐp3 na35 	kɐp3 na35	gap3 naa2	2015年語保工程(詞彙)	青蛙，統稱	
2021	444	蠄蟝	蠄蟝	kɐm21 khy21 	kʰɐm21 kʰy21	kam4 kyu4	2015年語保工程(詞彙)	癩蛤蟆，表皮多疙瘩	原文作「禽渠」
2021	445	馬	马	ma24 	ma24	maa5	2015年語保工程(詞彙)	馬	
2021	446	驢	驴	ly21 	ly21	lyu4	2015年語保工程(詞彙)	驢	
2021	447	騾	骡	lɔ21 	lɔ21	lo4	2015年語保工程(詞彙)	騾	
2021	448	牛	牛	ŋɐu21 	ŋɐu21	ngau4	2015年語保工程(詞彙)	牛	
2021	449	牛公	牛公	ŋɐu21 kuŋ55 	ŋɐu21 kʊŋ55	ngau4 gung1	2015年語保工程(詞彙)	公牛，統稱	
2021	450	牛乸	牛乸	ŋɐu21 na35 	ŋɐu21 na35	ngau4 naa2	2015年語保工程(詞彙)	母牛，統稱	
2021	451	睇牛	睇牛	thɐi35 ŋɐu21 	tʰɐi35 ŋɐu21	tai2 ngau4	2015年語保工程(詞彙)	放牛	
2021	452	羊	羊	Ǿiœŋ22 	jœŋ21	joeng4	2015年語保工程(詞彙)	羊	
2021	453	豬	猪	ʧy55 	tʃy55	zyu1	2015年語保工程(詞彙)	豬	
2021	454	公豬郎	公猪郎	kuŋ55 ʧy55 lɔŋ21 	kʊŋ55 tʃy55 lɔŋ21	gung1 zyu1 long4	2015年語保工程(詞彙)	種豬，配種用的公豬	
2021	455	豬公	猪公	ʧy55 kuŋ55 	tʃy55 kʊŋ55	zyu1 gung1	2015年語保工程(詞彙)	公豬，成年的，已閹的	
2021	456	豬乸	猪乸	ʧy55 na35 	tʃy55 na35	zyu1 naa2	2015年語保工程(詞彙)	母豬，成年的，未閹的	
2021	457	豬崽	猪崽	ʧy55 ʧɐi35 	tʃy55 tʃɐi35	zyu1 zai2	2015年語保工程(詞彙)	豬崽	林亦調查點
2021	458	豬仔	猪仔	ʧy55 ʧɐi35 	tʃy55 tʃɐi35	zyu1 zai2	2015年語保工程(詞彙)	豬崽	唐七元調查點
2021	459	豬欄	猪栏	ʧy55 lan55 	tʃy55 lan55	zyu1 laan1	2015年語保工程(詞彙)	豬圈	
2021	460	餵豬	喂猪	Ǿuɐi33 ʧy55 	wɐi33 tʃy55	wai3 zyu1	2015年語保工程(詞彙)	養豬	
2021	461	貓	猫	mɛu55 	mɛu55	meu1	2015年語保工程(詞彙)	貓	
2021	462	貓公	猫公	mɛu55 kuŋ55 	mɛu55 kʊŋ55	meu1 gung1	2015年語保工程(詞彙)	公貓	
2021	463	貓乸	猫乸	mɛu55 na35 	mɛu55 na35	meu1 naa2	2015年語保工程(詞彙)	母貓	
2021	464	狗	狗	kɐu35 	kɐu35	gau2	2015年語保工程(詞彙)	狗，統稱	
2021	465	狗公	狗公	kɐu35 kuŋ55 	kɐu35 kʊŋ55	gau2 gung1	2015年語保工程(詞彙)	公狗	
2021	466	狗乸	狗乸	kɐu35 na35 	kɐu35 na35	gau2 naa2	2015年語保工程(詞彙)	母狗	
2021	467	吠	吠	fɐi22 	fɐi22	fai6	2015年語保工程(詞彙)	叫，狗～	
2021	468	白兔	白兔	pak2 thu33 	pak2 tʰu33	baak6 tu3	2015年語保工程(詞彙)	兔子	
2021	469	雞	鸡	kɐi55 	kɐi55	gai1	2015年語保工程(詞彙)	雞	
2021	470	雞公	鸡公	kɐi55 kuŋ55 	kɐi55 kʊŋ55	gai1 gung1	2015年語保工程(詞彙)	公雞，成年的，未閹的	
2021	471	雞乸	鸡乸	kɐi55 na35 	kɐi55 na35	gai1 naa2	2015年語保工程(詞彙)	母雞，已下過蛋的	
2021	472	啼	啼	thɐi21 	tʰɐi21	tai4	2015年語保工程(詞彙)	叫，公雞～（即打鳴兒）	
2021	473	屙	屙	Ǿɔ55 	∅ɔ55	o1	2015年語保工程(詞彙)	下（雞～蛋）	
2021	474	菢	菢	pu22 	pu22	bu6	2015年語保工程(詞彙)	孵（～小雞）	
2021	475	鴨	鸭	Ǿap3	∅ap3	aap3	2015年語保工程(詞彙)	鴨	
2021	476	鵝	鹅	ŋɔ21 	ŋɔ21	ngo4	2015年語保工程(詞彙)	鵝	
2021	477	閹	阉	Ǿim55 	jim55	jim1	2015年語保工程(詞彙)	閹（～公的豬）	
2021	478	閹	阉	Ǿim55 	jim55	jim1	2015年語保工程(詞彙)	閹（～母的豬）	
2021	479	閹	阉	Ǿim55 	jim55	jim1	2015年語保工程(詞彙)	（動詞）閹（～雞）	
2021	480	餵	喂	Ǿuɐi33 	wɐi33	wai3	2015年語保工程(詞彙)	喂（～豬）	
2021	481	劏豬	劏猪	thɔŋ55 ʧy55 	tʰɔŋ55 tʃy55	tong1 zyu1	2015年語保工程(詞彙)	殺豬，統稱，注意婉稱	
2021	482	劏	劏	thɔŋ55 	tʰɔŋ55	tong1	2015年語保工程(詞彙)	殺（～魚）	
2021	483	村	村	ʧhyn55 	tʃʰyn55	cyun1	2015年語保工程(詞彙)	村莊（一個～）	
2021	484	巷	巷	hɔŋ35 	hɔŋ35	hong2	2015年語保工程(詞彙)	胡同，統稱（一條～）	
2021	485	街	街	kai55 	kai55	gaai1	2015年語保工程(詞彙)	街道	
2021	486	起屋	起屋	hi35 Ǿuk5	hi35 ʊk5	hi2 uk1	2015年語保工程(詞彙)	蓋房子	
2021	487	屋	屋	Ǿuk5	∅ʊk5	uk1	2015年語保工程(詞彙)	房子，整座的，不包括院子	
2021	488	房間	房间	fɔŋ21 kɛn55 	fɔŋ21 kɛn55	fong4 gen1	2015年語保工程(詞彙)	屋子，房子裡分隔而成的，統稱	
2021	489	內房	内房	nui22 fɔŋ21 	nui22 fɔŋ21	nui6 fong4	2015年語保工程(詞彙)	臥室	原文誤作[nui21]
2021	490	茅寮	茅寮	mɛu21 liu55 	mɛu21 liu55	meu4 liu1	2015年語保工程(詞彙)	茅屋，茅草等蓋的	
2021	491	廚房	厨房	ʧhy21 fɔŋ21 	tʃʰy21 fɔŋ21	cyu4 fong4	2015年語保工程(詞彙)	廚房	
2021	492	灶頭	灶头	ʧu33 thɐu21 	tʃu33 tʰɐu21	zu3 tau4	2015年語保工程(詞彙)	灶，統稱	
2021	493	竈頭	灶头	ʧu33 thɐu21 	tʃu33 tʰɐu21	zu3 tau4	2015年語保工程(詞彙)	竈，統稱	
2021	494	煲	煲	pu55 	pu55	bu1	2015年語保工程(詞彙)	鍋，統稱	
2021	495	飯煲	饭煲	fan22 pu55 	fan22 pu55	faan6 bu1	2015年語保工程(詞彙)	飯鍋，煮飯的	
2021	496	鑊頭	镬头	Ǿuɔk2 thɐu21 	wɔk2 tʰɐu21	wok6 tau4	2015年語保工程(詞彙)	菜鍋，炒菜的	
2021	497	屎坑	屎坑	ʃi35 haŋ55 	ʃi35 haŋ55	si2 haang1	2015年語保工程(詞彙)	廁所，舊式的，統稱	
2021	498	橫條	横条	Ǿuaŋ21 thiu21 	waŋ21 tʰiu21	waang4 tiu4	2015年語保工程(詞彙)	檁，左右方向的	
2021	499	柱	柱	ʧhy24 	tʃʰy24	cyu5	2015年語保工程(詞彙)	柱子	
2021	500	門口	门口	mun21 hɐu35 	mun21 hɐu35	mun4 hau2	2015年語保工程(詞彙)	大門	
2021	501	門檻	门槛	mun21 kham35 	mun21 kʰam35	mun4 kaam2	2015年語保工程(詞彙)	門檻兒	
2021	502	窗	窗	ʧhœŋ55 	tʃʰœŋ55	coeng1	2015年語保工程(詞彙)	窗，舊式的	
2021	503	竹梯	竹梯	ʧuk5 thɐi55 	tʃʊk5 tʰɐi55	zuk1 tai1	2015年語保工程(詞彙)	梯子，可移動的	
2021	504	掃把	扫把	ɬu33 pa35 	ɬu33 pa35	slu3 baa2	2015年語保工程(詞彙)	掃帚，統稱	
2021	505	掃地	扫地	ɬu33 ti22 	ɬu33 ti22	slu3 di6	2015年語保工程(詞彙)	掃地	
2021	506	垃圾	垃圾	lap2 ɬap3	lap2 ɬap3	laap6 slaap3	2015年語保工程(詞彙)	垃圾	
2021	507	家私	家私	ka55 ʃi55 	ka55 ʃi55	gaa1 si1	2015年語保工程(詞彙)	家具，統稱	
2021	508	嘢	嘢	Ǿiɛ24 	jɛ24	je5	2015年語保工程(詞彙)	東西（我的～）	
2021	509	炕	炕	khɔŋ33	kʰɔŋ33	kong3	2015年語保工程(詞彙)	炕，土、磚砌的，睡覺用	原文誤作[haŋ55]
2021	510	床鋪	床铺	ʧhɔŋ21 phu55 	tʃʰɔŋ21 pʰu55	cong4 pu1	2015年語保工程(詞彙)	床，木製的，睡覺用	
2021	511	枕頭	枕头	ʧɐm35 thɐu21 	tʃɐm35 tʰɐu21	zam2 tau4	2015年語保工程(詞彙)	枕頭	
2021	512	被	被	phi24 	pʰi24	pi5	2015年語保工程(詞彙)	被子	
2021	513	棉胎	棉胎	min21 thɔi55 	min21 tʰɔi55	min4 toi1	2015年語保工程(詞彙)	棉絮	
2021	514	床單	床单	ʧhɔŋ21 tan55 	tʃʰɔŋ21 tan55	cong4 daan1	2015年語保工程(詞彙)	床單	
2021	515	墊被	垫被	tim22 phi24 	tim22 pʰi24	dim6 pi5	2015年語保工程(詞彙)	褥子	
2021	516	蓆	席	ʧɛk2	tʃɛk2	zek6	2015年語保工程(詞彙)	蓆子	
2021	517	蚊帳	蚊帐	mɐn55 ʧœŋ33 	mɐn55 tʃœŋ33	man1 zoeng3	2015年語保工程(詞彙)	蚊帳	
2021	518	檯	台	thɔi21 	tʰɔi21	toi4	2015年語保工程(詞彙)	桌子，統稱	
2021	519	櫃	柜	kuɐi22 	kʷɐi22	gwai6	2015年語保工程(詞彙)	柜子，統稱	
2021	520	櫃桶	柜桶	kuɐi22 thuŋ35 	kʷɐi22 tʰʊŋ35	gwai6 tung2	2015年語保工程(詞彙)	抽屜，桌子的	
2021	521	神檯	神台	ʃɐn21 thɔi21 	ʃɐn21 tʰɔi21	san4 toi4	2015年語保工程(詞彙)	案子，長條形的	
2021	522	挨椅凳	挨椅凳	Ǿai55 Ǿi35 tɐŋ33 	∅ai55 ji35 tɐŋ33	aai1 ji2 dang3	2015年語保工程(詞彙)	椅子，統稱	
2021	523	凳	凳	tɐŋ33 	tɐŋ33	dang3	2015年語保工程(詞彙)	凳子，統稱	
2021	524	屎桶	屎桶	ʃi35 thuŋ35 	ʃi35 tʰʊŋ35	si2 tung2	2015年語保工程(詞彙)	馬桶，有蓋的	
2021	525	菜刀	菜刀	ʧhɔi33 tu55 	tʃʰɔi33 tu55	coi3 du1	2015年語保工程(詞彙)	菜刀	
2021	526	水殼	水壳	ʃui35 hɔk3	ʃui35 hɔk3	sui2 hok3	2015年語保工程(詞彙)	瓢，舀水的	
2021	527	缸	缸	kɔŋ55 	kɔŋ55	gong1	2015年語保工程(詞彙)	缸	
2021	528	塔	塔	thap3	tʰap3	taap3	2015年語保工程(詞彙)	罈子（裝酒的～）	
2021	529	樽	樽	tʃyn55 	tʃyn55	zyun1	2015年語保工程(詞彙)	瓶子（裝酒的～）	
2021	530	蓋	盖	kɔi33 	kɔi33	goi3	2015年語保工程(詞彙)	蓋子（杯子的～）	
2021	531	碗	碗	Ǿun35 	wun35	wun2	2015年語保工程(詞彙)	碗，統稱	
2021	532	筷手	筷手	fai33 ʃɐu35 	fai33 ʃɐu35	faai3 sau2	2015年語保工程(詞彙)	筷子	
2021	533	匙羹	匙羹	tʃhi21 kaŋ55 	tʃʰi21 kaŋ55	ci4 gaang1	2015年語保工程(詞彙)	湯匙	
2021	534	柴	柴	ʧhai21 	tʃʰai21	caai4	2015年語保工程(詞彙)	柴火，統稱	
2021	535	火柴	火柴	fɔ35 ʧhai21 	fɔ35 tʃʰai21	fo2 caai4	2015年語保工程(詞彙)	火柴	
2021	536	鎖	锁	ɬɔ35 	ɬɔ35	slo2	2015年語保工程(詞彙)	鎖	
2021	537	鎖匙	锁匙	ɬɔ35 ʃi21 	ɬɔ35 ʃi21	slo2 si4	2015年語保工程(詞彙)	鑰匙	
2021	538	滾水壺	滚水壶	kuɐn35 ʃui35 Ǿu21 	kʷɐn35 ʃui35 wu21	gwan2 sui2 wu4	2015年語保工程(詞彙)	暖水瓶	
2021	539	面盆	面盆	min22 phun21 	min22 pʰun21	min6 pun4	2015年語保工程(詞彙)	臉盆	
2021	540	洗面水	洗面水	ɬɐi35 min22 ʃui35 	ɬɐi35 min22 ʃui35	slai2 min6 sui2	2015年語保工程(詞彙)	洗臉水	
2021	541	面巾	面巾	min22 kɐn55 	min22 kɐn55	min6 gan1	2015年語保工程(詞彙)	毛巾，洗臉用	
2021	542	手巾崽	手巾崽	ʃɐu35 kɐn55 ʧɐi35 	ʃɐu35 kɐn55 tʃɐi35	sau2 gan1 zai2	2015年語保工程(詞彙)	手絹	林亦調查點
2021	543	手巾仔	手巾仔	ʃɐu35 kɐn55 ʧɐi35 	ʃɐu35 kɐn55 tʃɐi35	sau2 gan1 zai2	2015年語保工程(詞彙)	手絹	唐七元調查點
2021	544	番鹼	番碱	fan55 kɛn35 	fan55 kɛn35	faan1 gen2	2015年語保工程(詞彙)	肥皂，洗衣服用	
2021	545	木梳	木梳	muk2 ʃɔ55 	mʊk2 ʃɔ55	muk6 so1	2015年語保工程(詞彙)	梳子，舊式的，不是篦子	
2021	546	連衫針	连衫针	lin21 ʃam55 ʧɐm55 	lin21 ʃam55 tʃɐm55	lin4 saam1 zam1	2015年語保工程(詞彙)	縫衣針	
2021	547	剪刀	剪刀	ʧin35 tu55 	tʃin35 tu55	zin2 du1	2015年語保工程(詞彙)	剪子	
2021	548	蠟燭	蜡烛	lap2 ʧuk5	lap2 tʃʊk5	laap6 zuk1	2015年語保工程(詞彙)	蠟燭	
